dirt,"n.污垢,泥土",0.489688532,,,
disable,"v.使残废,使失去能力,丧失能力",0.121514003,,,
disappear,"vi.消失,不见",0.341804222,,,
disaster,"n.灾难,天灾,灾祸",0.473305231,,,
disastrous,"adj.损失惨重的,悲伤的",0.049825522,,,
discard,"vt.丢弃,抛弃;v.放弃",0.733468962,,,
discern,"v.目睹,认识,洞悉,辨别,看清楚",0.552569901,,,
discharge,"vt.卸下,放出,清偿(债务),履行(义务),解雇,开(炮),放(枪),射(箭);vi.卸货,流注;n.卸货,流出,放电",0.416050344,,,
discipline,"n.纪律,学科;v.训练",0.836764959,,,
disclose,"vt.揭露,透露",0.342173505,,,
discount,n.折扣,0.63185121,,,
discourage,"vt.使气馁,阻碍",0.419403791,,,
discreet,"adj.小心的,慎重的,有思虑的,贤明的",0.04408842,,,
discrepancy,"n.相差,差异,矛盾",0.693232349,,,
discrete,"adj.不连续的,离散的",0.672274216,,,
discriminate,"v.歧视,区别,区别待遇",0.599626645,,,
disease,"n.疾病,弊病",0.916718793,,,
disguise,"v.假装,伪装,掩饰;n.伪装",0.007186543,,,
disgust,"n.厌恶,嫌恶;vi.令人厌恶,令人反感;vt.使作呕",0.997049112,,,
dismay,"n.沮丧,惊慌;v.使沮丧,使惊慌",0.055125044,,,
dismiss,"vt.解散,下课,开除,解职,使(或让)离开;vi.解散",0.573785466,,,
disorder,"n.杂乱,混乱,无秩序状态;vt.扰乱,使失调,使紊乱",0.341418404,,,
dispatch,"vt.分派,派遣;n.派遣,急件",0.497759423,,,
disperse,"v.(使)分散,(使)散开,疏散",0.598908422,,,
displace,"vt.移置,转移,取代,置换;v.转移",0.295659855,,,
display,"vt.陈列,展览,显示;n.陈列,展览,显示,显示器",0.124825947,,,
disposal,"n.处理,处置,布置,安排,配置,支配",0.829550136,,,
dispose,"v.处理,处置,部署;vt.布置,安排,除去,使愿意",0.783520551,,,
disposition,n.部署,0.557113564,,,
dispute,"v.争论,辩论,怀疑,抗拒,阻止,争夺(土地,胜利等);n.争论,辩论,争吵",0.324390367,,,
disregard,"v.不理漠视;n.漠视,忽视",0.099224445,,,
disrupt,"v.使中断,使分裂,使瓦解,使陷于混乱,破坏",0.050259249,,,
dissipate,"v.驱散,(使)(云、雾、疑虑等)消散,浪费(金钱或时间)",0.706133211,,,
dissolve,"v.溶解,解散",0.39002679,,,
distill,"vt.蒸馏,提取;vi.滴下",0.230344117,,,
distinct,"adj.清楚的,明显的,截然不同的,独特的",0.866447058,,,
distinction,"n.区别,差别,级别,特性,声望,显赫",0.598594449,,,
distinguish,"v.区别,辨别",0.340392212,,,
distort,"vt.弄歪(嘴脸等),扭曲,歪曲(真理、事实等),误报",0.567595503,,,
distract,v.转移,0.88626123,,,
distress,"n.悲痛,穷困,不幸,危难,忧伤;v.使悲痛,使穷困,使忧伤",0.371907931,,,
distribute,"vt.分发,分配,散布,分布,分类,分区;v.分发",0.990877824,,,
distribution,"n.分配,分发,配给物,销售,法院对无遗嘱死亡者财产的分配,分布状态,区分,分类,发送,发行",0.590894875,,,
disturb,"vt.弄乱,打乱,打扰,扰乱;v.扰乱",0.523813624,,,
disturbance,"n.骚动,动乱,打扰,干扰,骚乱,搅动",0.930797125,,,
ditch,"n.沟,沟渠,壕沟",0.765702686,,,
dive,"vi.潜水,跳水,下潜,俯冲;n.潜水,跳水,下潜,俯冲",0.82458981,,,
diverse,"adj.不同的,变化多的",0.064296149,,,
diversion,"n.转移,转换,牵制,解闷,娱乐",0.575989148,,,
divert,"v.转移,转向,使高兴",0.998624044,,,
divide,"v.分,划分,分开,隔开",0.104536564,,,
divine,"adj.神的,神圣的,非凡的,超人的,非常可爱的;n.牧师",0.041314357,,,
division,"n.分开,分割,区分,除法,公司,(军事)师,分配,分界线",0.974732355,,,
divorce,"n.离婚,脱离;vt.使离婚,与...脱离",0.133143138,,,
dizzy,"adj.(指人)晕眩的,昏乱的,(指地点,情况)使人晕眩的",0.364244528,,,
dock,"n.<美>码头,船坞,被告席,尾巴的骨肉部分;vt.靠码头,引入坞,剪短;vi.入船坞",0.531483188,,,
doctrine,"n.教条,学说",0.328208954,,,
document,"n.公文,文件,文档,档案,文献;v.证明",0.024982727,,,
dodge,"v.避开,躲避;n.<俗>诡计,躲藏",0.395567388,,,
dole,"n.施舍品,悲哀,失业救济金;vt.发放救济",0.9288504,,,
dolphin,n.海豚,0.270946101,,,
domain,"n.领土,领地,(活动、学问等的)范围,领域",0.453283647,,,
dome,n.圆屋顶,0.183977963,,,
domestic,"adj.家庭的,国内的,与人共处的,驯服的",0.541527645,,,
dominant,"adj.有统治权的,占优势的,支配的;adj.[生物]显性的",0.731912202,,,
dominate,"v.支配,占优势",0.309715462,,,
donate,"v.捐赠,赠予",0.434375379,,,
donation,"n.捐赠品,捐款,贡献",0.172407936,,,
donkey,"n.驴子,笨蛋,顽固者,(=donkeyengine)轻便发动机,(=donkeypump)辅助泵",0.974752626,,,
doom,"n.厄运,毁灭,死亡,世末日;v.注定,判决;著名的3D动作游戏",0.543221074,,,
dorm,n.<俗>宿舍(=dormitory),0.339149688,,,
dormitory,n.宿舍,0.929481926,,,
dose,"n.剂量,(一)剂,(一)服;v.(给...)服药",0.65289353,,,
dot,"n.点,圆点,园点;vt.在...上打点",0.017680986,,,
doubtful,"adj.可疑的,不确的,疑心的",0.983062982,,,
doubtless,"adj.无疑的,确定的;adv.无疑地,确定地,<口>大概、多半",0.656670701,,,
downward,adj.向下的,0.336849957,,,
draft,"n.草稿,草案,草图;vt.起草,为...打样,设计;v.草拟",0.608850268,,,
drag,"v.拖,拖曳,缓慢而费力地行动;n.拖拉",0.002725314,,,
dragon,"n.龙,凶暴的人,严厉而有警觉性的女人",0.277401061,,,
drain,"n.排水沟,消耗,排水;vt.排出沟外,喝干,耗尽;vi.排水,流干",0.844857413,,,
drainage,"n.排水,排泄,排水装置,排水区域,排出物,消耗",0.634075224,,,
drama,"n.(在舞台上演的)戏剧,戏剧艺术",0.45513505,,,
dramatic,"adj.戏剧性的,生动的",0.814364395,,,
drastic,"adj.激烈的,(药性等)猛烈的",0.617144192,,,
draught,"n.拖,拉,一网(鱼),气流",0.021434058,,,
drawback,"n.缺点,障碍,退还的关税,退税(指进口货物再出口时退还其进口时的关税)",0.141896511,,,
drawer,"n.抽屉,画家,制图员,(用复数)衬裤、内裤",0.134856718,,,
dread,"n.恐惧,恐怖,可怕的人(或物),畏惧;v.惧怕,担心",0.708825849,,,
dreadful,"adj.可怕的,<口>讨厌的",0.212429145,,,
drift,"n.冲洗,漂流物,观望,漂流;v.(使)漂流",0.858537377,,,
drill,"n.钻孔机,钻子,播种机,军事训练,操练,(反复)练习,条播机;v.训练,钻孔,条播",0.231308099,,,
drip,n.水滴;v.(使)滴下,0.813681573,,,
drought,"n.干旱,缺乏",0.010010611,,,
drum,"n.鼓,鼓声,鼓形圆桶,[解]鼓膜,鼓室;vi.击鼓,作鼓声;vt.打鼓奏",0.704912061,,,
drunk,adj.喝醉了的;vbl.drink的过去分词,0.540773294,,,
dual,"adj.双的,二重的,双重",0.273460725,,,
dub,"vt.[电影]配音,轻点,授予称号,打击;n.鼓声,笨蛋",0.317180836,,,
dubious,"adj.可疑的,不确定的",0.406346198,,,
dull,"adj.感觉或理解迟钝的,无趣的,呆滞的,阴暗的;vt.使迟钝,使阴暗,缓和;vi.变迟钝,减少",0.281150144,,,
dumb,"adj.哑的,无说话能力的,不说话的,无声音的",0.273776024,,,
dump,"vt.倾倒(垃圾),倾卸;n.堆存处",0.888982233,,,
duplicate,"adj.复制的,副的,两重的,两倍的,完全相同;n.复制品,副本;vt.复写,复制,使加倍,使成双",0.368135108,,,
durable,"adj.持久的,耐用的",0.703846958,,,
duration,"n.持续时间,为期",0.322226482,,,
dusk,"n.薄暮,黄昏",0.62756827,,,
dwarf,"n.矮子,侏儒;v.(使)变矮小",0.29014331,,,
dwell,"vi.居住,踌躇",0.93770812,,,
dye,"n.染料,染色;vt.染;v.染",0.555693578,,,
dynamic,"adj.动力的,动力学的,动态的",0.975051203,,,
eagle,"n.鹰,鹰状标饰",0.099901248,,,
earnest,"adj.认真的,热心的,重要的n.真挚,定金,认真,热心",0.572070111,,,
earthquake,"n.地震,[喻]在震荡,在变动",0.729475019,,,
ease,"n.安逸,安心,不费力,悠闲;vt.使悠闲,使安心,减轻,放松;vi.减弱,减轻,放松,灵活地移动",0.095555621,,,
Easter,n.[宗](耶稣)复活节,0.442129508,,,
eccentric,adj.古怪;n.行为古怪的人,0.732635629,,,
echo,"n.回声,回音,回波;vi.发回声,随声附和;vt.摹仿,重复,反射;[计]禁止(或允许)在屏上显示批处理命令行",0.134939941,,,
eclipse,"n.食,日蚀,月蚀,蒙蔽,衰落;vt.引起日蚀,引起月蚀,超越,使黯然失色",0.090723267,,,
ecology,"n.生态学,[社会]环境适应学,均衡系统",0.76195736,,,
economic,"adj.经济(上)的,产供销的,经济学的",0.640551621,,,
economical,"adj.节约的,经济的",0.893165274,,,
economy,"n.经济,节约,节约措施,经济实惠,系统,机体,经济制度的状况",0.360880342,,,
edible,adj.可食用的,0.575719281,,,
edition,"n.版本,版",0.978465632,,,
editor,"n.编辑,编辑器,编者",0.392439155,,,
editorial,"n.社论;adj.编辑上的,主笔的,社论的",0.948148491,,,
educate,"vt.教育,训练,培养;v.教育",0.277042863,,,
effective,"adj.有效的,被实施的,给人深刻印象,有生力量",0.868742968,,,
efficiency,"n.效率,功效",0.239707953,,,
efficient,"adj.(直接)生效的,有效率的,能干的",0.23846437,,,
effort,"n.努力,成就",0.792502134,,,
ego,"n.自我,利已主义,自负",0.587957866,,,
eject,"vt.逐出,撵出,驱逐,喷射;n.推断的事物",0.385967979,,,
elaborate,"adj.精心制作的,详细阐述的,精细;vt.精心制作,详细阐述;v.详细描述",0.921186484,,,
elapse,"vi.(时间)过去,消逝;v.流逝",0.018553649,,,
elastic,adj.弹性的,0.259843691,,,
elbow,n.肘,0.357716247,,,
elderly,"adj.过了中年的,稍老的",0.537097639,,,
elect,"vt.选举,推选;v.选择,作出选择,选举,选举,选举",0.072427643,,,
election,"n.选举,当选,选择权,[宗]上帝的选拔",0.098253308,,,
electric,"adj.电的,导电的,电动的,电气",0.026978285,,,
electrical,"adj.电的,有关电的",0.395208448,,,
electrician,"n.电工,电学家",0.298626134,,,
electricity,"n.电流,电,电学",0.475679814,,,
electron,n.电子,0.31786329,,,
electronic,adj.电子的,0.04578402,,,
elegant,"adj.文雅的,端庄的,雅致的,<口>上品的,第一流的",0.468844126,,,
element,"n.要素,元素,成分,元件,自然环境",0.400065219,,,
elementary,"adj.初步的,基本的,[化]元素的,自然力的",0.451324612,,,
elevate,"vt.举起,提拔,振奋,提升...的职位",0.05088668,,,
elevator,"n.电梯,升降机,[空]升降舵",0.464144418,,,
elicit,"vt.得出,引出,抽出,引起",0.641755168,,,
eligible,"adj.符合条件的,合格的",0.34477834,,,
eliminate,"vt.排除,消除;v.除去",0.254385103,,,
elite,"n.<法>[集合名词]精华,精锐,中坚分子",0.890738017,,,
eloquent,"adj.雄辩的,有口才的,动人的,意味深长的",0.478203952,,,
elsewhere,adv.在别处,0.799975589,,,
embark,"v.上船,上飞机,着手,从事,装于船上,登上",0.087787907,,,
embarrass,"vt.使困窘,使局促不安,阻碍,麻烦",0.047064434,,,
embassy,"n.大使及其随员,大使的派遣,大使馆",0.391502977,,,
embed,"vt.使插入,使嵌入,深留,嵌入,[医]包埋",0.421943759,,,
embody,"vt.具体表达,使具体化,包含,收录",0.931493816,,,
embrace,"vt.拥抱,互相拥抱,包含,收买,信奉;vi.拥抱;n.拥抱",0.879982487,,,
emerge,"vi.显现,浮现,暴露,形成,(由某种状态)脱出,(事实)显现出来",0.329108817,,,
emergency,"n.紧急情况,突然事件,非常时刻,紧急事件",0.506677027,,,
emit,"vt.发出,放射,吐露,散发,发表,发行",0.093607226,,,
emotion,"n.情绪,情感,感情",0.234819964,,,
emotional,"adj.情绪的,情感的",0.516400354,,,
emperor,"n.皇帝,君主",0.170938352,,,
emphasis,"n.强调,重点",0.952013058,,,
emphasize,"vt.强调,着重;v.强调",0.136421325,,,
empire,"n.帝国,帝权",0.125144522,,,
empirical,"adj.完全根据经验的,经验主义的,[化]实验式",0.470670604,,,
employee,"n.职工,雇员,店员",0.911963749,,,
employer,"n.雇主,老板",0.608218471,,,
employment,"n.雇用,使用,利用,工作,职业",0.930894531,,,
enable,"vt.使能够,授予权利或方法",0.208790086,,,
enclose,"vt.放入封套,装入,围绕",0.498053875,,,
enclosure,"n.围住,围栏,四周有篱笆或围墙的场地",0.186492069,,,
encounter,"v.遭遇,遇到,相遇;n.遭遇,遭遇战",0.316186753,,,
encourage,"vt.鼓励,怂恿;v.鼓励,鼓励",0.647516948,,,
endeavor,"n.努力,尽力;vi.尽力,努力",0.105059164,,,
ending,"n.结尾,结局",0.323775251,,,
endless,"adj.无止境的,无穷的",0.144979919,,,
endow,"v.捐赠,赋予",0.820320052,,,
endurance,"n.忍耐(力),持久(力),耐久(性)",0.898527781,,,
endure,"v.耐久,忍耐",0.580519282,,,
energetic,"adj.精力充沛的,积极的",0.223070208,,,
enforce,"vt.强迫,执行,坚持,加强",0.005874699,,,
engage,"vt.使忙碌,雇佣,预定,使从事于,使参加;vi.答应,从事,交战,[机]接合,啮合",0.537651319,,,
engagement,"n.约会,婚约,诺言,交战,接站,雇拥,[机]接合",0.872692911,,,
engine,"n.发动机,机车,火车头",0.852224003,,,
engineering,n.工程(学),0.866553,,,
enhance,"vt.提高,增强;v.提高",0.079948464,,,
enlarge,"v.扩大,放大",0.441140023,,,
enlighten,"vt.启发,启蒙,教导,授予...知识,开导,<古>照耀",0.703338381,,,
enormous,"adj.巨大的,庞大的,<古>极恶的,凶暴的",0.352587331,,,
enquire,v.询问,0.234904926,,,
enquiry,n.询问,0.420074684,,,
enrich,"vt.使富足,使肥沃,装饰,加料于,浓缩",0.701430766,,,
enroll,"v.[亦作enrol]登记,招收,使入伍(或入会、入学等),参加,成为成员",0.613792414,,,
ensue,"vi.跟着发生,继起;vt.(基督教《圣经》用语)追求",0.734780509,,,
ensure,"vt.保证,担保,使安全,保证得到;v.确保,确保,保证",0.41530855,,,
entail,"vt.使必需,使蒙受,使承担,遗传给;n.[建]限定继承权",0.980319666,,,
entertain,"vt.娱乐,招待,接受,怀抱;vi.款待",0.907581452,,,
entertainment,"n.款待,娱乐,娱乐表演",0.479628302,,,
enthusiasm,"n.狂热,热心,积极性,激发热情的事物",0.793707961,,,
enthusiastic,"adj.热心的,热情的",0.701643003,,,
entire,"adj.全部的,完整的,整个",0.616238544,,,
entitle,"vt.给...权利(或资格),给...题名,给...称号;v.授权,授权",0.33709285,,,
entity,n.实体,0.77869948,,,
entrepreneur,"n.<法>企业家,主办人",0.683514102,,,
entry,"n.登录,条目,进入,入口,[商]报关手续,[律]对土地的侵占,对房屋的侵入",0.785414426,,,
environment,"n.环境,外界",0.009829181,,,
envisage,v.正视,0.084144549,,,
envy,"n.&vt.羡慕,嫉妒",0.261500823,,,
episode,"n.一段情节,[音]插曲,插话,有趣的事件",0.294823736,,,
epoch,"n.新纪元,时代,时期,时间上的一点,[地质]世",0.384527482,,,
equality,"n.等同性,同等,平等,相等,等式",0.108496404,,,
equation,"n.相等,平衡,综合体,因素,方程式,等式",0.285042701,,,
equator,"n.赤道,赤道似的圈.圆",0.86178651,,,
equip,"vt.装备,配备,训练,准备行装",0.883203559,,,
equivalent,"adj.相等的,相当的,同意义的;n.等价物,相等物",0.639589841,,,
era,"n.时代,纪元,时期,[地]代",0.092822541,,,
erect,"adj.直立的,竖立的,笔直的;vt.盖,使竖立,使直立,树立,建立;vi.[生理]勃起",0.828687072,,,
erosion,"n.腐蚀,侵蚀",0.737709454,,,
erroneous,"adj.错误的,不正确的",0.236503362,,,
error,"n.错误,过失,误差",0.247733506,,,
erupt,vt.喷出;vi.爆发,0.423240542,,,
escort,"n.护卫(队),护送,陪同(人员),护卫队;v.护卫,护送,陪同",0.218985999,,,
essay,"vt.企图,尝试;n.企图,散文,小品文,随笔,短文,评论",0.464976228,,,
essence,"n.基本,[哲]本质,香精",0.111061118,,,
essential,"adj.本质的,实质的,基本的,提炼的,精华的;n.本质,实质,要素,要点",0.079360785,,,
establish,"vt.建立,设立,安置,使定居,使人民接受,确定;v.建立",0.455625391,,,
establishment,"n.确立,制定,设施,公司,军事组织",0.951130508,,,
estate,"n.状态,不动产,时期,阶层,财产",0.632912228,,,
esthetic,adj.感觉的,0.590211112,,,
estimate,"v.&n.估计,估价,评估",0.728212004,,,
eternal,"adj.永恒的,永远的,不灭的,没完没了的",0.664401746,,,
ethnic,"adj.人种的,种族的,异教徒的",0.702820644,,,
evaluate,"vt.评价,估计,求...的值;v.评价",0.42157209,,,
eve,"n.[诗]黄昏,前夕,前日",0.844933315,,,
event,"n.事件,事变,结果,活动,精力,竞赛",0.023931413,,,
evidence,"n.明显,显著,明白,迹象,根据,[物]证据,证物",0.925702971,,,
evident,"adj.明显的,显然的",0.447209087,,,
evidently,"adv.明显地,显然",0.549884474,,,
evil,"adj.邪恶的,带来麻烦的,不幸的,有害的,诽谤的;n.邪恶,不幸,罪恶",0.788135085,,,
evoke,"vt.唤起,引起,博得",0.709305483,,,
evolution,"n.进展,发展,演变,进化",0.844449733,,,
evolve,"v.(使)发展,(使)进展,(使)进化",0.481871493,,,
exact,"adj.精确的,准确的,原样的,精密的,严格;vt.强求,急需,要求",0.005056819,,,
exaggerate,"v.夸大,夸张",0.03393846,,,
exceed,"vt.超越,胜过;vi.超过其他",0.609953624,,,
exceedingly,"adv.非常地,极度地",0.822832363,,,
exception,"n.除外,例外,反对,异议",0.922339524,,,
exceptional,"adj.例外的,异常的",0.105521428,,,
excess,"n.过度,剩于,无节制,超过,超额;adj.过度的,额外的",0.959404388,,,
excessive,"adj.过多的,过分的,额外",0.893484644,,,
exchange,"vt.交换,调换,兑换,交流,交易;n.交换,调换,兑换,交流,交易",0.67077428,,,
excitement,"n.刺激,兴奋,激动,搔动",0.544437307,,,
exclaim,"v.呼喊,惊叫,大声叫",0.325374275,,,
exclude,"vt.拒绝接纳,把...排除在外,排斥",0.070654427,,,
exclusive,"adj.排外的,孤高的,唯我独尊的,独占的,唯一的,高级的",0.153206588,,,
excursion,"n.远足,游览,短程旅行,远足队,离题,[物]偏移,漂移",0.626636926,,,
execute,"vt.执行,实行,完成,处死,制成,[律]经签名盖章等手续使(证书)生效",0.994895324,,,
execution,"n.实行,完成,执行,死刑,制作,(武器等的)破坏效果,杀伤力",0.76061267,,,
executive,"adj.实行的,执行的,行政的;n.执行者,经理主管人员",0.389127051,,,
exemplify,"vt.例证,例示,作为...例子",0.693024716,,,
exempt,v.免除;adj.被免除的,0.792696363,,,
exert,"vt.尽(力),施加(压力等),努力;v.发挥,竭尽全力,尽",0.203187642,,,
exhaust,"vt.用尽,耗尽,抽完,使筋疲力尽;vi.排气;n.排气,排气装置;adj.用不完的,不会枯竭的",0.396425565,,,
exhibit,"vt.展出,陈列;n.展览品,陈列品,展品;v.展示",0.148937756,,,
exile,"n.放逐,充军,流放,流犯,被放逐者;vt.放逐,流放,使背井离乡",0.753416333,,,
existence,"n.存在,实在,生活,存在物,实在物",0.44489501,,,
exotic,"adj.异国情调的,外来的,奇异的",0.905680095,,,
expand,"vt.使膨胀,详述,扩张;vi.张开,发展",0.262024583,,,
expansion,"n.扩充,开展,膨胀,扩张物,辽阔,浩瀚",0.265946567,,,
expectation,"n.期待,预料,指望,展望,[数]期望(值)",0.762071844,,,
expedition,"n.远征,探险队,迅速,派遣",0.13236782,,,
expel,"v.驱逐,开除,排出,发射",0.530387909,,,
expend,"vt.花费,消耗,支出,[海]把(暂时不用的绳)绕在杆上",0.005770953,,,
expenditure,"n.支出,花费",0.085228062,,,
expense,"n.费用,代价,损失,开支,费钱之物",0.684725428,,,
experimental,"adj.实验的,根据实验的",0.612092398,,,
expert,"n.专家,行家,[军](特等)射手;adj.老练的,内行的,专门的;vt.在...中当行家,当专家",0.435729948,,,
expertise,"n.专家的意见,专门技术",0.763505361,,,
expire,"v.期满,终止,呼气,断气,届满",0.866685621,,,
explicit,"adj.外在的,清楚的,直率的,(租金等)直接付款的",0.313038575,,,
explode,"vt.使爆炸;vi.爆炸,爆发,破除,推翻,激发",0.799133263,,,
exploit,"vt.开拓,开发,开采,剥削,用以自肥;v.使用",0.663112244,,,
explore,"v.探险,探测,探究",0.597171491,,,
explosion,"n.爆发,发出,爆炸,[矿]煤气爆炸",0.957617761,,,
explosive,"adj.爆炸(性)的,爆发(性)的,暴露;n.爆炸物,炸药",0.65127741,,,
export,"vt.输出;n.出口货,输出,出口,出口商品;v.出口",0.471193255,,,
expose,"vt.使暴露,受到,使曝光;v.揭露",0.225840797,,,
exposition,"n.博览会,展览会,说明,曝露,[戏]展示部分,[音]呈示部",0.94674215,,,
exposure,"n.暴露,揭露,暴光,揭发,揭露,位向,方向,陈列",0.847896302,,,
expression,"n.表达,表情,脸色,声调,腔调,榨出,语法,措辞;n.[数]式,表达式,符号",0.662815194,,,
exquisite,"adj.优美的,高雅的,精致的,剧烈的,异常的,细腻的,敏锐的",0.936726884,,,
extend,"v.扩充,延伸,伸展,扩大[军]使疏开,给予,提供,演化出的全文,<英>[律]对(地产等)估价",0.509030939,,,
extension,"n.延长,扩充,范围;n.扩展名;adj.[逻]外延的,客观现实的",0.901370682,,,
extensive,"adj.广大的,广阔的,广泛的",0.238312923,,,
extent,"n.广度,宽度,长度,范围,程度,区域,[律]<英>扣押,<美>临时所有权令",0.060620448,,,
exterior,"adj.外部的,外在的,表面的,外交的,[建](适合)外用的;n.外部,表面,外型",0.858988869,,,
external,"adj.外部的,客观的,[医]外用的,外国的,表面的;n.外部,外面",0.679582736,,,
extinct,"adj.熄灭的,灭绝的,耗尽的;vt.<古>使熄灭",0.666471617,,,
extinguish,"vt.熄灭,消灭,压制,使黯然失色,偿清",0.449289512,,,
extra,"adj.额外的,不包括在价目内的,特大的,特佳的;adv.特别地,非常,另外;n.额外人(或物),(报纸)号外,上等品,(电影)临时演员",0.572299528,,,
extract,"n.精,汁,榨出物,摘录,选粹;vt.拔出,榨取,开方,求根,摘录,析取,吸取",0.294054907,,,
extraordinary,"adj.非常的,特别的,非凡的,特派的",0.122225249,,,
extravagant,"adj.奢侈的,浪费的,过分的,放纵的",0.149839607,,,
extreme,"adj.尽头的,极端的,极度的,偏激的,最后的;n.极端,极端的事物",0.856971537,,,
eyesight,"n.视力,目力",0.849028467,,,
fabric,"n.织品,织物,布,结构,建筑物,构造",0.54018675,,,
fabricate,"vt.制作,构成,捏造,伪造,虚构",0.339095446,,,
facet,"n.(多面体的)面,(宝石等的)刻面,小平面,方面,琢面;vt.在...上刻画",0.692514872,,,
facilitate,"vt.（不以人作主语的）使容易,使便利,推动,帮助,使容易,促进",0.906834328,,,
facility,"n.容易,简易,灵巧,熟练,便利,敏捷,设备,工具",0.556681661,,,
factor,"n.因素,要素,因数,代理人",0.316589174,,,
faculty,"n.才能,本领,能力,全体教员,(大学的)系,科,(授予的)权力",0.775509061,,,
fade,"vi.(声音等)减弱下去,褪色,消失,枯萎,凋谢;vt.使褪色;n.淡入,淡出;adj.乏味的,平淡的",0.501862772,,,
failure,"n.失败,失败者,缺乏,失灵,故障,破产,疏忽,<美>不及格",0.253249705,,,
faint,"n.昏晕,昏倒;adj.虚落地,衰弱的,软弱的,无力的,微弱的,暗淡的,模糊的;vi.昏晕,昏倒,变得微弱,变得没气力",0.600440172,,,
fairly,"adv.公正地,正当的,公平对待某人,公平地,相当地,还算,清楚地",0.833271263,,,
fairy,"n.仙女,精灵,<美俚>漂亮姑娘;adj.仙女的",0.965439662,,,
faith,"n.信任,信念,宗教信仰,忠实,保证,诺言,约定",0.992735088,,,
faithful,"adj.守信的,忠实的,详确的,可靠的;n.信徒",0.696507044,,,
fake,"n.假货,欺骗;adj.假的;vt.伪造,赝造,捏造,假造,仿造;vi.伪装",0.794882813,,,
fame,"n.名声,名望,传说,<古>传闻;vt.(常用被动语态)使闻名,使有名望,盛传",0.578712898,,,
famine,"n.饥荒,<古>饥饿,严重的缺乏",0.142396945,,,
fancy,"adj.奇特的,异样的;vt.想象,设想,认为,爱好,自负;n.爱好,迷恋,想象力",0.783390055,,,
fantastic,"adj.幻想的,奇异的,稀奇古怪的,荒谬的,空想的",0.24737044,,,
fantasy,"n.幻想,白日梦",0.107325367,,,
fare,"n.费用,旅客,食物;vi.遭遇,进展,进步,经营,过活",0.766824222,,,
farewell,"n.辞别,再见,再会;int.再会,别了!(常含有永别或不容易再见面的意思)",0.497828963,,,
fascinate,"vt.使着迷,使神魂颠倒;vi.入迷,极度迷人的",0.403728398,,,
fascinating,"adj.迷人的,醉人的,着魔的",0.294471463,,,
fashion,"n.样子,方式,流行,风尚,时样;vt.形成,造,作,把...塑造成,使适应,使适合,改革,改变",0.445960255,,,
fashionable,"adj.流行的,时髦的",0.065447856,,,
fasten,"vt.扎牢,扣住,闩住,拴紧,使固定,系,集中于,强加于;vi.扣紧,抓住",0.112694354,,,
fatal,"adj.致命的,重大的,命运注定的,不幸的,致命的,毁灭性的",0.858501495,,,
fate,"n.天数,命运,运气;vt.注定,送命",0.750010276,,,
fatigue,"n.疲乏,疲劳,累活,[军]杂役;vt.使疲劳,使心智衰弱;vi.疲劳",0.414156094,,,
faulty,"adj.有过失的,有缺点的,不完美的,不完善的",0.305566082,,,
favour,"n.亲切,宠爱",0.80062712,,,
favourable,"adj.赞成的,称许的,有利的,顺利的;n.有利",0.240889106,,,
favourite,"adj.特别喜爱的,中意的;n.特别喜爱的(或物)",0.427797682,,,
fearful,"adj.可怕的,吓人的,恐怕的,严重的",0.204608947,,,
feasible,"adj.可行的,切实可行的",0.413059632,,,
feast,"n.节日,盛宴,筵席,宴会,酒席;vt.盛宴,款待,享乐,请客;vi.参加宴会,享受",0.38270693,,,
feather,"n.翎毛,轻的东西,羽毛;vi.长羽毛;vt.用羽毛装饰,射掉(飞禽)的羽毛",0.202045284,,,
feature,"n.面貌的一部分(眼,口,鼻等)特征,容貌,特色,特写;vt.是...的特色,特写,放映;vi.起重要作用",0.555350293,,,
federal,"adj.联邦的,联合的,联邦制的,同盟的;n.(南北战争)北部联邦同盟盟员;连邦软件公司,国内正版经销商",0.494280877,,,
federation,"n.同盟,联邦,联合,联盟",0.584483468,,,
fee,"n.费(会费、学费等),酬金",0.993023807,,,
feeble,"adj.虚弱的,衰弱的,无力的,微弱的,薄弱的",0.897240486,,,
feedback,"n.[无]回授,反馈,反应",0.522440981,,,
fellowship,"n.伙伴关系,交情,团体,奖学金,友谊",0.581347592,,,
female,"n.女性,女人,雌兽;adj.女性的,女子的,妇女的,雌的,柔弱的,(声,色)柔和的",0.124032628,,,
feminine,"adj.妇女(似)的,娇柔的,阴性的,女性的",0.57268225,,,
ferry,"n.摆渡,渡船,渡口;vt.渡运,(乘渡船)渡过,运送;vi.摆渡,(船)来往行驶",0.66749416,,,
fertile,"adj.肥沃的,富饶的,能繁殖的",0.717644651,,,
fertilizer,"n.肥料(尤指化学肥料),[动]受精媒介物",0.996157267,,,
festival,"n.节日,喜庆日,音乐节,戏剧节,喜庆,欢宴,欢乐;adj.节日的,快乐的",0.986738738,,,
fibre,"n.纤维,构造,纤维制品,[植]须根",0.080144367,,,
fiction,"n.虚构,编造,小说",0.035933852,,,
fierce,"adj.凶猛的,猛烈的,热烈的,暴躁的<美>极讨厌的,难受的,<英方>精力旺盛的",0.349637907,,,
figure,"n.外形,体形,图形,画像,数字,形状,身份;vt.描绘,塑造,表示,象征,演算,认为;vi.出现,考虑,出名,扮演角色",0.326185535,,,
